id,is_male,is_white,is_police_officer,age,resignation_date,complaint_risk,civilian_allegation_risk,current_salary,major_award_count,in_district,in_district_total_population,in_district_black_proportion,in_district_allegation_count,in_district_police_population,in_district_misconduct_rate,in_district_police_white,in_district_police_female
2388,1,0,0,60,,1,2,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14190,1,1,1,61,,1,2,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
3495,1,1,1,41,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
18295,1,1,0,59,,1,2,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
16155,0,1,0,59,,1,1,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
28399,0,1,1,31,,0,0,76266,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
20495,1,1,0,62,,1,2,107988,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
2734,1,0,1,59,,1,1,86130,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
31631,1,1,0,59,,1,2,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
20461,1,1,1,56,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
18048,1,0,1,59,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
30012,1,1,1,53,,1,1,90024,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
10320,1,0,1,47,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13028,1,1,1,54,,1,2,92430,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26439,1,1,0,61,,1,1,125190,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
18092,1,1,1,54,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
9322,1,1,1,39,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29054,1,0,1,55,,1,2,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
31737,1,1,1,60,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
30368,1,1,1,52,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
1037,1,1,1,63,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
2047,1,1,0,52,,1,1,107988,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
19048,1,1,0,49,,1,2,93354,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
3527,1,1,1,71,,1,0,89142,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
12391,1,1,1,53,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23026,1,0,1,62,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
19673,1,1,1,56,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
30011,1,0,1,66,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
2463,1,1,1,46,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13726,0,0,1,57,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
18914,0,1,1,52,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
25020,1,1,0,61,,1,1,125190,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
7756,0,0,1,56,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26517,1,1,1,39,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
1344,1,0,1,53,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
16462,1,1,1,58,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26774,1,0,1,65,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
9619,1,1,1,46,,1,2,94524,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
32209,1,0,0,66,,1,1,125190,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
2981,1,0,1,55,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23519,1,0,1,51,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
5889,0,0,1,57,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
8406,1,0,0,43,,1,1,104628,2,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
20073,1,1,0,57,,1,2,107988,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
1332,1,0,1,55,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
18411,0,1,1,61,,1,0,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
1260,1,1,0,51,,1,2,93588,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
30137,1,1,1,47,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
2643,1,1,1,53,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
824,1,1,0,42,,1,1,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
30493,1,0,1,60,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
31189,1,1,1,40,,1,1,84054,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
24281,1,0,1,53,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
22784,1,1,1,58,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
21503,1,1,1,45,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
22638,1,1,0,51,,1,1,107988,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
7715,0,0,1,56,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6166,0,0,1,51,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
3899,0,1,1,45,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
4491,1,0,1,59,,1,0,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23705,0,1,1,39,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
385,1,0,1,58,,1,2,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
28404,1,1,1,55,,1,1,93354,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
25922,1,1,1,41,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23265,1,0,1,52,,1,2,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
21168,1,1,1,43,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23909,1,1,1,46,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
21498,1,1,1,40,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
25018,1,1,1,58,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
22529,1,1,1,43,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6264,1,1,1,51,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
5702,0,1,1,44,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
17780,0,1,1,52,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14901,1,1,1,41,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
8221,0,1,1,50,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13414,1,0,1,40,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13809,0,0,1,50,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
10440,1,1,1,60,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13369,0,0,1,49,,0,1,90024,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6844,1,0,1,38,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
12122,1,1,1,58,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
2919,1,1,1,60,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
18690,1,1,1,47,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23105,1,1,1,57,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
5415,1,1,1,42,,1,1,87006,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
20874,1,1,0,62,,1,1,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
24674,1,1,1,52,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
9324,1,1,1,43,,1,2,87006,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6235,0,0,0,50,,1,1,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
19218,0,1,1,60,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
3145,1,0,1,54,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
31777,1,1,1,43,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13189,1,1,1,63,,1,1,82878,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29469,0,0,1,32,,0,0,76266,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
31736,0,1,1,52,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
3444,1,0,1,52,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
30305,0,1,1,47,,0,0,67938,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
21422,1,0,1,47,,1,2,87006,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13529,0,1,1,56,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
9951,0,1,1,65,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23895,0,1,0,40,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
12514,1,1,1,59,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
19610,1,0,1,34,,0,0,76266,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
15627,1,0,1,47,,1,1,84054,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
21659,1,1,1,30,,0,0,76266,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29465,1,0,0,43,,1,1,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
12691,1,0,0,43,,1,2,87006,2,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
1062,0,0,1,59,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
22076,1,1,1,39,,1,1,76266,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
15728,1,1,0,60,,1,1,107988,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26278,1,1,1,66,,1,1,86130,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
16514,1,0,1,37,,0,0,76266,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26326,1,1,1,46,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23891,0,0,1,44,,1,1,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14896,1,1,1,49,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
8342,1,1,1,53,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6942,1,1,1,54,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
16471,1,0,1,51,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
32344,1,0,1,39,,1,2,87006,2,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
31173,1,0,1,42,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23212,1,1,1,59,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
4794,1,0,1,60,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
19473,0,0,1,58,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
22629,1,0,1,52,,1,1,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29055,1,0,1,58,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
10568,0,0,1,51,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
24387,0,1,1,45,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23807,1,1,0,55,,1,1,125190,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
17397,1,1,1,58,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
2151,0,0,0,49,,1,2,117894,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26776,1,0,1,56,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
2852,1,0,0,51,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13727,1,0,1,58,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26466,0,0,1,61,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23312,1,1,1,54,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
24237,0,0,1,58,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13526,1,0,1,53,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14598,1,1,0,46,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
16546,1,0,0,38,,1,1,84054,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14003,1,1,1,48,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
2232,0,1,1,46,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
28503,1,0,1,58,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
30968,1,1,1,45,,1,1,88296,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13666,0,0,1,56,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
27070,0,0,1,53,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
12244,1,1,1,52,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
18453,1,1,0,55,,1,2,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
22976,1,0,1,52,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
22788,1,0,1,55,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26317,1,1,1,39,,0,0,76266,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
27364,1,1,1,43,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
10491,1,1,1,38,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
4927,1,1,1,52,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
21220,1,1,1,46,,1,2,87006,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23215,1,0,1,58,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
11159,1,1,1,41,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23254,1,0,0,48,,1,2,90432,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
17928,0,1,1,64,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
4137,1,1,0,62,,1,2,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
32180,1,1,1,48,,1,2,87006,2,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
469,1,1,1,39,,1,1,91338,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
20434,1,0,1,44,,1,1,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
17808,1,0,1,59,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26062,1,0,1,59,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29609,1,0,1,43,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
10458,1,1,1,40,,0,0,72510,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
31677,1,1,1,52,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
7437,1,0,1,51,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
11469,1,1,1,45,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
20658,1,1,1,59,,1,2,89130,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
3391,0,1,1,53,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
22396,1,1,0,46,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29014,1,1,1,51,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
17351,1,1,0,43,,1,2,90024,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
20030,0,1,1,64,,1,2,96060,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6760,1,1,1,41,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
9714,1,1,1,46,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
27367,1,1,1,40,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23195,1,1,1,48,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6164,1,1,1,57,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
8367,0,1,0,45,,1,1,84054,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
5204,1,1,0,47,,1,2,104628,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14316,1,1,0,48,,1,2,104628,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
16484,1,1,0,58,,1,1,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
280,0,1,1,48,,1,1,91338,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
30579,1,1,1,60,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
11666,1,1,0,48,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
758,1,1,1,40,,1,2,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29817,1,0,1,61,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6797,1,1,1,53,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
20227,1,1,1,40,,1,1,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29332,1,1,1,52,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
999,1,0,1,37,,1,1,84054,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6208,1,0,1,45,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
5345,0,1,1,57,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
19627,1,0,1,60,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6702,1,0,1,52,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
8198,0,1,1,42,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
10455,0,1,1,51,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
12827,1,1,1,66,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
5162,1,1,1,50,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
17750,1,1,0,53,,1,2,98052,2,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
3763,0,1,0,42,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
24902,1,0,1,62,,1,2,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
1094,1,1,0,56,,1,1,98052,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
15723,1,0,1,58,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
18472,1,1,0,57,,1,2,125190,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
4872,1,1,1,38,,1,0,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23890,1,1,1,72,,1,1,89142,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29768,1,1,1,36,,1,2,84054,3,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
28879,1,1,1,45,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
24195,1,0,0,60,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
886,1,0,0,56,,1,1,125190,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
28151,1,1,0,59,,1,1,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
24715,1,1,1,54,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
27190,1,0,1,62,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
2211,0,1,0,60,,1,2,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
8459,1,1,0,51,,1,2,121464,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
20638,0,0,1,61,,1,1,90024,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
25507,1,1,1,50,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
27171,1,0,1,44,,1,1,86142,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13527,1,0,1,55,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29258,1,0,1,43,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26777,1,1,0,55,,1,1,125190,2,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
6271,1,0,1,58,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
29870,1,1,1,40,,1,1,80016,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
19322,0,0,1,65,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14790,1,1,1,51,,1,2,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26411,0,0,1,57,,0,0,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26775,1,1,0,57,,1,2,107988,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
21183,1,0,0,60,,1,1,107988,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
22570,1,1,1,72,,1,1,80724,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14705,0,1,1,56,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14897,1,1,0,49,,1,1,90024,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
21913,1,1,1,51,,1,1,87006,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
15055,1,1,1,46,,1,2,90024,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14735,1,1,1,55,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
5983,0,1,1,38,,0,0,76266,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
17163,0,1,0,48,,1,2,88296,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
12026,1,0,1,30,,0,0,76266,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
8004,0,1,1,58,,1,1,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
7216,1,1,0,46,,1,2,94524,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
15311,1,1,0,62,,1,1,125190,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23253,1,1,1,53,,1,2,96060,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
15896,0,0,1,45,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
8924,0,0,0,58,,1,1,117894,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
19472,0,0,0,54,,1,1,107988,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
31024,1,1,1,43,,1,2,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
1596,0,0,1,46,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
1296,0,0,1,55,,1,2,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
9928,1,1,0,61,,1,0,154932,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
17350,0,1,1,42,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
11963,0,0,1,54,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
4875,1,0,1,51,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
7040,1,1,0,46,,1,1,104628,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
19411,1,0,0,39,,1,2,101442,1,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
9088,1,1,0,52,,1,1,107988,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
22994,1,0,1,54,,1,1,90024,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
16824,0,1,1,67,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
25019,1,1,0,67,,1,1,132876,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
5402,1,0,1,39,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
11208,0,0,1,46,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
18564,1,0,1,42,,1,1,80016,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
13900,1,1,0,53,,1,1,132876,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23152,1,1,1,38,,1,2,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
495,1,0,1,36,,1,1,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
27715,1,0,1,46,,0,0,72510,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
30102,0,0,1,49,,1,2,84054,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
21710,1,1,0,60,,1,2,111474,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
14691,1,1,0,46,,1,2,104628,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
23175,1,1,0,44,,1,1,104628,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
18636,1,0,1,43,,1,1,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
7799,1,1,0,53,,1,1,107988,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
10319,0,0,1,52,,1,0,87006,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
11448,1,0,1,48,,0,0,76266,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
26284,1,1,0,46,,1,2,101442,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
16272,1,1,1,60,,1,1,93354,0,22,118093,0.334,7102,693,0.0867,0.6926,0.1861
